session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
61052,520,BMIS,2920,53953,,guest,0.0,neg_grouchy,92833802,1,1,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_lively,92833793,2,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_gloomy,92833799,3,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_happy,92833794,4,3,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_caring,92833797,5,4,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_nervous,92833804,6,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_jittery,92833800,7,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_tired,92833796,8,3,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_drowsy,92833801,9,3,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_content,92833798,10,3,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_sad,92833795,11,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_active,92833808,12,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_peppy,92833803,13,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,neg_fedup,92833807,14,2,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_loving,92833806,15,4,2021-01-20 03:08:18,2021-01-20 03:09:01
61052,520,BMIS,2920,53953,,guest,0.0,pos_calm,92833805,16,3,2021-01-20 03:08:18,2021-01-20 03:09:01
61057,520,BMIS,2920,53958,,guest,0.0,neg_jittery,92833800,1,1,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_caring,92833797,2,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_tired,92833796,3,4,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_lively,92833793,4,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_nervous,92833804,5,2,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_happy,92833794,6,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_drowsy,92833801,7,2,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_loving,92833806,8,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_peppy,92833803,9,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_grouchy,92833802,10,1,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_active,92833808,11,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_calm,92833805,12,3,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,pos_content,92833798,13,4,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_gloomy,92833799,14,1,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_fedup,92833807,15,1,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,BMIS,2920,53958,,guest,0.0,neg_sad,92833795,16,1,2021-01-20 03:21:16,2021-01-20 03:21:52
61057,520,Groups,2921,53958,,guest,0.0,colour,92833813,1,Green,2021-01-20 03:21:53,2021-01-20 03:22:17
61057,520,Groups,2921,53958,,guest,0.0,native_english,92833809,2,1,2021-01-20 03:21:53,2021-01-20 03:22:17
61057,520,Groups,2921,53958,,guest,0.0,fiber_arts,92833810,3,1,2021-01-20 03:21:53,2021-01-20 03:22:17
61057,520,Groups,2921,53958,,guest,0.0,spiders,92833815,4,1,2021-01-20 03:21:53,2021-01-20 03:22:17
61057,520,Groups,2921,53958,,guest,0.0,exercise,92833812,5,today,2021-01-20 03:21:53,2021-01-20 03:22:17
61057,520,Groups,2921,53958,,guest,0.0,pets,92833811,6,No,2021-01-20 03:21:53,2021-01-20 03:22:17
61057,520,Groups,2921,53958,,guest,0.0,hats,92833814,7,1,2021-01-20 03:21:53,2021-01-20 03:22:17
61058,520,BMIS,2920,53959,,guest,0.0,pos_active,92833808,1,1,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_nervous,92833804,2,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_calm,92833805,3,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_sad,92833795,4,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_caring,92833797,5,4,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_loving,92833806,6,4,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_drowsy,92833801,7,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_tired,92833796,8,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_fedup,92833807,9,2,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_jittery,92833800,10,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_peppy,92833803,11,1,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_content,92833798,12,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_happy,92833794,13,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_gloomy,92833799,14,3,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,neg_grouchy,92833802,15,1,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,BMIS,2920,53959,,guest,0.0,pos_lively,92833793,16,1,2021-01-20 03:24:01,2021-01-20 03:24:59
61058,520,Groups,2921,53959,,guest,0.0,fiber_arts,92833810,1,0,2021-01-20 03:25:00,2021-01-20 03:25:40
61058,520,Groups,2921,53959,,guest,0.0,spiders,92833815,2,3,2021-01-20 03:25:00,2021-01-20 03:25:40
61058,520,Groups,2921,53959,,guest,0.0,pets,92833811,3,Yes,2021-01-20 03:25:00,2021-01-20 03:25:40
61058,520,Groups,2921,53959,,guest,0.0,native_english,92833809,4,1,2021-01-20 03:25:00,2021-01-20 03:25:40
61058,520,Groups,2921,53959,,guest,0.0,hats,92833814,5,1,2021-01-20 03:25:00,2021-01-20 03:25:40
61058,520,Groups,2921,53959,,guest,0.0,exercise,92833812,6,more,2021-01-20 03:25:00,2021-01-20 03:25:40
61058,520,Groups,2921,53959,,guest,0.0,colour,92833813,7,Green,2021-01-20 03:25:00,2021-01-20 03:25:40
61067,520,Groups,2921,53968,,guest,0.0,exercise,92833812,1,today,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,Groups,2921,53968,,guest,0.0,pets,92833811,2,No,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,Groups,2921,53968,,guest,0.0,hats,92833814,3,5,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,Groups,2921,53968,,guest,0.0,native_english,92833809,4,1,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,Groups,2921,53968,,guest,0.0,spiders,92833815,5,1,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,Groups,2921,53968,,guest,0.0,fiber_arts,92833810,6,0,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,Groups,2921,53968,,guest,0.0,colour,92833813,7,Green ,2021-01-20 03:36:13,2021-01-20 03:38:20
61067,520,BMIS,2920,53968,,guest,0.0,pos_caring,92833797,1,3,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_nervous,92833804,2,3,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_sad,92833795,3,3,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_happy,92833794,4,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_gloomy,92833799,5,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_fedup,92833807,6,1,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_loving,92833806,7,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_tired,92833796,8,1,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_drowsy,92833801,9,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_content,92833798,10,3,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_active,92833808,11,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_lively,92833793,12,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_peppy,92833803,13,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,pos_calm,92833805,14,3,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_grouchy,92833802,15,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61067,520,BMIS,2920,53968,,guest,0.0,neg_jittery,92833800,16,2,2021-01-20 03:39:10,2021-01-20 03:39:55
61071,520,BMIS,2920,53972,,guest,0.0,neg_tired,92833796,6,4,2021-01-20 03:38:09,2021-01-20 03:39:03
61071,520,BMIS,2920,53972,,guest,0.0,neg_grouchy,92833802,10,4,2021-01-20 03:38:09,2021-01-20 03:39:03
61071,520,BMIS,2920,53972,,guest,0.0,neg_fedup,92833807,14,4,2021-01-20 03:38:09,2021-01-20 03:39:03
61071,520,Groups,2921,53972,,guest,0.0,hats,92833814,1,3,2021-01-20 03:39:51,2021-01-20 03:40:34
61071,520,Groups,2921,53972,,guest,0.0,pets,92833811,2,No,2021-01-20 03:39:51,2021-01-20 03:40:34
61071,520,Groups,2921,53972,,guest,0.0,native_english,92833809,3,0,2021-01-20 03:39:51,2021-01-20 03:40:34
61071,520,Groups,2921,53972,,guest,0.0,colour,92833813,4,Yellow ,2021-01-20 03:39:51,2021-01-20 03:40:34
61071,520,Groups,2921,53972,,guest,0.0,exercise,92833812,5,today,2021-01-20 03:39:51,2021-01-20 03:40:34
61071,520,Groups,2921,53972,,guest,0.0,spiders,92833815,6,1,2021-01-20 03:39:51,2021-01-20 03:40:34
61071,520,Groups,2921,53972,,guest,0.0,fiber_arts,92833810,7,0,2021-01-20 03:39:51,2021-01-20 03:40:34
61075,520,BMIS,2920,53976,,guest,0.0,pos_content,92833798,1,3,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_active,92833808,2,4,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_happy,92833794,3,4,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_jittery,92833800,4,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_drowsy,92833801,5,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_lively,92833793,6,3,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_nervous,92833804,7,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_loving,92833806,8,3,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_fedup,92833807,9,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_sad,92833795,10,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_peppy,92833803,11,2,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_grouchy,92833802,12,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_calm,92833805,13,4,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_tired,92833796,14,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,pos_caring,92833797,15,3,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,BMIS,2920,53976,,guest,0.0,neg_gloomy,92833799,16,1,2021-01-20 03:45:57,2021-01-20 03:46:59
61075,520,Groups,2921,53976,,guest,0.0,native_english,92833809,1,1,2021-01-20 03:47:00,2021-01-20 03:47:43
61075,520,Groups,2921,53976,,guest,0.0,fiber_arts,92833810,2,1,2021-01-20 03:47:00,2021-01-20 03:47:43
61075,520,Groups,2921,53976,,guest,0.0,colour,92833813,3,Blue,2021-01-20 03:47:00,2021-01-20 03:47:43
61075,520,Groups,2921,53976,,guest,0.0,hats,92833814,4,6,2021-01-20 03:47:00,2021-01-20 03:47:43
61075,520,Groups,2921,53976,,guest,0.0,pets,92833811,5,Yes,2021-01-20 03:47:00,2021-01-20 03:47:43
61075,520,Groups,2921,53976,,guest,0.0,exercise,92833812,6,today,2021-01-20 03:47:00,2021-01-20 03:47:43
61075,520,Groups,2921,53976,,guest,0.0,spiders,92833815,7,1,2021-01-20 03:47:00,2021-01-20 03:47:43
61078,520,BMIS,2920,53979,,guest,0.0,pos_calm,92833805,1,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_tired,92833796,2,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_jittery,92833800,3,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_caring,92833797,4,4,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_active,92833808,5,2,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_loving,92833806,6,4,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_drowsy,92833801,7,2,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_nervous,92833804,8,4,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_lively,92833793,9,4,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_gloomy,92833799,10,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_sad,92833795,11,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_happy,92833794,12,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_fedup,92833807,13,2,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_peppy,92833803,14,2,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,neg_grouchy,92833802,15,2,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,BMIS,2920,53979,,guest,0.0,pos_content,92833798,16,3,2021-01-20 03:48:22,2021-01-20 03:49:25
61078,520,Groups,2921,53979,,guest,0.0,spiders,92833815,1,2,2021-01-20 03:49:26,2021-01-20 03:50:23
61078,520,Groups,2921,53979,,guest,0.0,pets,92833811,2,Yes,2021-01-20 03:49:26,2021-01-20 03:50:23
61078,520,Groups,2921,53979,,guest,0.0,native_english,92833809,3,1,2021-01-20 03:49:26,2021-01-20 03:50:23
61078,520,Groups,2921,53979,,guest,0.0,hats,92833814,4,3,2021-01-20 03:49:26,2021-01-20 03:50:23
61078,520,Groups,2921,53979,,guest,0.0,exercise,92833812,5,today,2021-01-20 03:49:26,2021-01-20 03:50:23
61078,520,Groups,2921,53979,,guest,0.0,fiber_arts,92833810,6,0,2021-01-20 03:49:26,2021-01-20 03:50:23
61078,520,Groups,2921,53979,,guest,0.0,colour,92833813,7,yes.,2021-01-20 03:49:26,2021-01-20 03:50:23
61080,520,BMIS,2920,53980,,guest,0.0,neg_tired,92833796,1,4,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_jittery,92833800,2,3,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_sad,92833795,3,4,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_caring,92833797,4,2,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_calm,92833805,5,3,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_loving,92833806,6,1,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_peppy,92833803,7,1,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_content,92833798,8,2,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_happy,92833794,9,2,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_fedup,92833807,10,3,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_grouchy,92833802,11,3,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_lively,92833793,12,1,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_drowsy,92833801,13,2,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,pos_active,92833808,14,2,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_gloomy,92833799,15,3,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,BMIS,2920,53980,,guest,0.0,neg_nervous,92833804,16,2,2021-01-20 03:53:37,2021-01-20 03:54:39
61080,520,Groups,2921,53980,,guest,0.0,hats,92833814,1,1,2021-01-20 03:55:18,2021-01-20 03:55:58
61080,520,Groups,2921,53980,,guest,0.0,pets,92833811,2,Yes,2021-01-20 03:55:18,2021-01-20 03:55:58
61080,520,Groups,2921,53980,,guest,0.0,spiders,92833815,3,2,2021-01-20 03:55:18,2021-01-20 03:55:58
61080,520,Groups,2921,53980,,guest,0.0,fiber_arts,92833810,4,1,2021-01-20 03:55:18,2021-01-20 03:55:58
61080,520,Groups,2921,53980,,guest,0.0,native_english,92833809,5,1,2021-01-20 03:55:18,2021-01-20 03:55:58
61080,520,Groups,2921,53980,,guest,0.0,exercise,92833812,6,more,2021-01-20 03:55:18,2021-01-20 03:55:58
61080,520,Groups,2921,53980,,guest,0.0,colour,92833813,7,Blue ,2021-01-20 03:55:18,2021-01-20 03:55:58
61082,520,BMIS,2920,53983,,guest,0.0,neg_drowsy,92833801,1,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_jittery,92833800,2,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_fedup,92833807,3,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_gloomy,92833799,4,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_happy,92833794,5,3,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_peppy,92833803,6,2,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_loving,92833806,7,3,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_caring,92833797,8,3,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_lively,92833793,9,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_nervous,92833804,10,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_active,92833808,11,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_calm,92833805,12,3,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_sad,92833795,13,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_tired,92833796,14,4,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,pos_content,92833798,15,2,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,BMIS,2920,53983,,guest,0.0,neg_grouchy,92833802,16,1,2021-01-20 04:01:31,2021-01-20 04:02:35
61082,520,Groups,2921,53983,,guest,0.0,native_english,92833809,1,1,2021-01-20 04:02:38,2021-01-20 04:03:17
61082,520,Groups,2921,53983,,guest,0.0,exercise,92833812,2,week,2021-01-20 04:02:38,2021-01-20 04:03:17
61082,520,Groups,2921,53983,,guest,0.0,pets,92833811,3,Yes,2021-01-20 04:02:38,2021-01-20 04:03:17
61082,520,Groups,2921,53983,,guest,0.0,fiber_arts,92833810,4,1,2021-01-20 04:02:38,2021-01-20 04:03:17
61082,520,Groups,2921,53983,,guest,0.0,colour,92833813,5,Yellow ,2021-01-20 04:02:38,2021-01-20 04:03:17
61082,520,Groups,2921,53983,,guest,0.0,hats,92833814,6,2,2021-01-20 04:02:38,2021-01-20 04:03:17
61082,520,Groups,2921,53983,,guest,0.0,spiders,92833815,7,4,2021-01-20 04:02:38,2021-01-20 04:03:17
61085,520,Groups,2921,53986,,guest,0.0,colour,92833813,1,Black,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,Groups,2921,53986,,guest,0.0,fiber_arts,92833810,2,0,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,Groups,2921,53986,,guest,0.0,hats,92833814,3,3,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,Groups,2921,53986,,guest,0.0,spiders,92833815,4,3,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,Groups,2921,53986,,guest,0.0,native_english,92833809,5,1,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,Groups,2921,53986,,guest,0.0,pets,92833811,6,No,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,Groups,2921,53986,,guest,0.0,exercise,92833812,7,today,2021-01-20 04:07:39,2021-01-20 04:08:09
61085,520,BMIS,2920,53986,,guest,0.0,pos_happy,92833794,1,4,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_active,92833808,2,2,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_drowsy,92833801,3,2,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_nervous,92833804,4,1,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_content,92833798,5,4,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_grouchy,92833802,6,1,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_caring,92833797,7,3,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_jittery,92833800,8,1,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_calm,92833805,9,3,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_lively,92833793,10,2,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_tired,92833796,11,2,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_peppy,92833803,12,2,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_sad,92833795,13,1,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,pos_loving,92833806,14,4,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_fedup,92833807,15,1,2021-01-20 04:08:41,2021-01-20 04:09:23
61085,520,BMIS,2920,53986,,guest,0.0,neg_gloomy,92833799,16,1,2021-01-20 04:08:41,2021-01-20 04:09:23
61087,520,BMIS,2920,53988,,guest,0.0,neg_fedup,92833807,1,1,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,neg_sad,92833795,2,3,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,neg_jittery,92833800,3,1,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,pos_happy,92833794,4,3,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,pos_loving,92833806,5,2,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,pos_peppy,92833803,6,2,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,neg_nervous,92833804,7,2,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,pos_content,92833798,8,4,2021-01-20 04:14:11,2021-01-20 04:16:05
61087,520,BMIS,2920,53988,,guest,0.0,neg_drowsy,92833801,9,3,2021-01-20 04:14:11,2021-01-20 04:16:05
